PLAZA CODE,PLAZA NAME,CONCESSIONAIRE TYPE,PLAZA SUB TYPE,STATE,CITY,LATITUDE,LONGITUDE
350030,Gowraram Toll Plaza,PF,NATIONAL,Telangana,Gowraran,17.268021,80.679776
350031,Komalla Fee Plaza,PF,NATIONAL,Telangana,Komalla,17.77737111,79.28361111
350032,Komatipalli Fee  Plaza,PF,NATIONAL,Telangana,Komatipal,18.02173544,79.5
350033,Muthojipet Toll Plaza,PF,NATIONAL,Telangana,Vijayawada,17.9740755,79.9144659
350034,Dilawarpur fee plaza,PF.,NATIONAL,Telangana,Bodhan,19.0989609,78.2133902
350035,Singarajupally Toll Plaza,PF,NATIONAL,Telangana,Suryapet,17.589631,79.276944
350036,Yerkaram Toll Plaza,PF,NATIONAL,Telangana,Suryapet,17.247402,79.580502
350040,Singarenipalli Toll Plaza,PF,NATIONAL,Telangana,Suryapet,17.192,79.871
350041,Mandamarri Toll Plaza,PF,NATIONAL,Telangana,Mandama,19.011289,79.478191
350042,Taddanpally Toll Plaza,PF,NATIONAL,Telangana,Taddanpal,17.695444,78.095667
350100,Kamkole Toll Plaza,Conc.,NATIONAL,Telangana,Bidar,17.6457252,77.8198176
350101,Munnanur Toll Plaza,PF,NATIONAL,Telangana,Munnanur,16.7455098506418,78.2853169779344
350102,Chitlapalli Toll Plaza,PF.,NATIONAL,Telangana,Chitlapalli,17.0811,77.581
350103,Gummadidala  Toll Plaza,PF,NATIONAL,Telangana,Gummadi,29.9105,76.50713
350104,Dharmaram Toll Plaza,PF.,NATIONAL,Telangana,Pitlam,18.2658,77.7871
352058,Jawahar Nagar Toll Plaza,PF.,NATIONAL,Telangana,Mulugu,18.212011,80.0284
536055,NeoPolis Toll Plaza,BOT,STATE,Telangana,Hyderabad,17.4107638888889,78.3153361111111
536056,Mallampet Toll Plaza,BOT,STATE,Telangana,Hyderabad,17.5609388888889,78.3682
536387,Bettal Thanda Toll Plaza,BOT,STATE,Telangana,Nagarjuna,16.61742,79.29566
536388,Nellikal Toll Plaza,BOT,STATE,Telangana,Nagarjuna,16.67119,79.28775
536389,FDO Complex Toll Plaza,BOT,STATE,Telangana,Nagarjuna,16.6723,79.27726
536392,Painampalli Toll Plaza,PF,NATIONAL,Telangana,Painampal,17.0731,80.0393
536397,Medipally Toll Plaza,PF,NATIONAL,Telangana,Bhupalpally,18.555458,79.923521
536457,Alagapada Toll Plaza,PF,NATIONAL,Telangana,Miryalagu,16.871519,79.639311
536540,Y-Junction Kistempet Toll Plaza,Conc.,STATE,Telangana,Chennur,18.843271,79.725755
536541,Parpalle Chintha Toll Plaza,Conc.,STATE,Telangana,Chennur,18.8432,79.72578
536655,Thapalpur Check post,Conc.,STATE,Telangana,Mancherial,19.077595,79.092687
536656,Indanpally Check post,Conc.,STATE,Telangana,Mancherial,19.151079,78.923345
536657,Pandavapur Check post,Conc.,STATE,Telangana,Nirmal,19.10126,78.80837
536658,Utnoor Check post,Conc.,STATE,Telangana,Adilabad,19.352745,78.789342
536728,Chintagudem Toll Plaza,PF,NATIONAL,Telangana,Khammam,17.14922,80.630348
536746,Yerraboinapalli Toll Plaza,PF,NATIONAL,Telangana,Khammam,17.165816,80.525607
536775,Kachwar Fee Plaza,Conc.,NATIONAL,Telangana,Makthal,16.52567,77.55539
536782,Wyra Toll Plaza,PF,NATIONAL,Telangana,Khammam,17.1747682094,80.3548414668
536783,Vemsoor Toll Plaza,PF,NATIONAL,Telangana,Khammam,17.1379193,80.792311
536784,Ponguturu Toll Plaza,PF,NATIONAL,Telangana,Eluru,17.081097,81.425641
536788,Gurvaigudem Toll Plaza,PF,NATIONAL,Telangana,Eluru,17.077842,81.264766
536824,Kataram Forest Check Post,CONC,STATE,Telangana,Bhupalpally,18.647581,79.954466
546041,Sarandi Toll Plaza,PF,NATIONAL,Telangana,Randi,19.4514954672404,79.3150453932313
550001,Kokapet Toll Plaza,PF,STATE,Telangana,Hyderabad,17.242673,78.194936
550002,Edulanagulapally Toll Plaza,PF,STATE,Telangana,Hyderabad,17.4622136,78.2494394
550003,Patancheru Toll Plaza,PF,STATE,Telangana,Hyderabad,17.321673,78.140518
550004,Sultanpur Toll Plaza,PF,STATE,Telangana,Hyderabad,17.333045,78.184737
550005,Dundigal Toll Plaza,PF,STATE,Telangana,Hyderabad,17.353843,78.242823
550006,Medchal Toll Plaza,PF,STATE,Telangana,Hyderabad,17.355345,78.292706
550007,Shamirpet Toll Plaza,PF,STATE,Telangana,Hyderabad,17.343361,78.341763
550008,Keesara Toll Plaza,PF,STATE,Telangana,Hyderabad,17.310012,78.385202
550009,Ghatkesar Toll Plaza,PF,STATE,Telangana,Hyderabad,17.263039,78.400211
550010,Taramatipet Toll Plaza,PF,STATE,Telangana,Hyderabad,17.222251,78.40529
550011,Pedda Amberpet Toll Plaza,PF,STATE,Telangana,Hyderabad,17.319992,78.655881
550012,Bongulur Toll Plaza,PF,STATE,Telangana,Hyderabad,17.141561,78.350437
550013,Ravi Ryal Toll Plaza,PF,STATE,Telangana,Hyderabad,17.124448,78.313874
550014,Tukkuguda Toll Plaza,PF,STATE,Telangana,Hyderabad,17.121063,78.283524
550015,Peddagolconda Toll Plaza,PF,STATE,Telangana,Hyderabad,17.121417,78.235572
550016,Shamshabad Toll Plaza,PF,STATE,Telangana,Hyderabad,17.151163,78.224438
550017,Rajendra Nagar Toll Plaza,PF,STATE,Telangana,Hyderabad,17.192464,78.22308
550018,TSPA  Toll Plaza,PF,STATE,Telangana,Hyderabad,17.210101,78.214002
550019,Nanakramguda Toll Plaza,PF,STATE,Telangana,Hyderabad,17.242648,78.211582
550020,Duddeda Toll Plaza,Conc.,STATE,Telangana,Medak,18.0002,78.8876
550021,Renikunta Toll Plaza,Conc.,STATE,Telangana,Karimnagar,18.2943,79.1171
550022,Basanthnagar Toll Plaza,Conc.,STATE,Telangana,Karimnagar,18.7042,79.417
550023,Madugulapally TOLL PLAZA,DBFOT,STATE,Telangana,Madugula,16.9794,79.4537
550024,Kothagudem Toll Plaza,PF,NATIONAL,Telangana,Suryapet,17.1314,80.0036
556043,Narsingi Toll Plaza,BOT,STATE,Telangana,Hyderabad,17.388444,78.351798
26001,Korai Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Agra,27.114895,77.715981
28001,Barajore toll plaza,Conc.,NATIONAL,Uttar Pradesh,Kanpur Dehat,26.3854208,80.018945
28002,Anantram Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Auraiya,26.594931,79.268034
33001,Daffi Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Varanasi,25.248275,82.994017
50001,Niyamatpur Ekrotiya Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Moradabad,28.814182,78.902248
50002,Thiriya Khetal Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Bareilly,28.480289,79.283886
62002,Mahuvan Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Mathura,27.337188,77.737458
125003,Baretha or Jajau Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Agra,26.932005,77.933357
180001,Tundla Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Firozabad,27.218247,78.272821
180002,Gurau Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Firozabad,26.996524,78.777334
182001,Salemgarh Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Kushinagar,26.631703,84.238336
183001,Muzaina Hetim Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Kushinagar,26.733855,83.808555
184001,Tendua Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Gorakhpur,26.724015,83.274398
185001,Chaukadi Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Basti,26.781298,82.417008
186001,Mandawnagar Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Basti,26.810525,82.731283
187001,Nawabganj Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Bareilly,28.45428,79.437658
187002,Ahmadpur Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Barabanki,26.858351,81.422451
187003,Ronahi Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Faizabad,26.767878,81.949556
189001,AIT Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Jalaun,25.87995,79.210312
190001,SEMRI Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Jhansi,25.636776,78.875045
193001,Brijghat Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Hapur,28.767149,78.110043
194001,Joya Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Amroha,28.836176,78.420749
196001,Itaunja Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Sitapur,27.1034866,80.8814285
197001,Khairabad Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Sitapur,27.558744,80.661034
199001,KOKHRAJ (Sirohi) Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Kaushambi,25.576505,81.5295417
199002,HANDIYA (Sujala ) Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Allahabad,25.3788756,82.1567207
199003,Nawabganj Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Allahabad,25.5650131,81.7457289
199004,SORAON Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Allahabad,25.5897643,81.8407997
199005,SAHSON Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Allahabad,25.490249,81.996729
201001,Madrak Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Aligarh,27.803992,78.087073
201002,Baros Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Hathras,27.335508,78.031048
215001,Aliyapur Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Kanpur Nagar,26.06978,80.163008
215002,Khanna Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Hamirpur,25.543293,80.060095
216001,Sivaya Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Meerut,29.095601,77.710995
239100,LUHARLI Toll plaza,Conc.,NATIONAL,Uttar Pradesh,Gautam Buddha Nagar,28.499246,77.627269
239101,GABHANA Toll plaza,Conc.,NATIONAL,Uttar Pradesh,Aligarh,28.062821,77.946047
320013,ALEP Main Plaza 21,PF,STATE,Uttar Pradesh,Fatehabad,27.053626,78.277169
320014,ALEP Ramp Plaza 27,PF,STATE,Uttar Pradesh,Fatehabad,27.038767,78.335211
320015,ALEP Ramp Plaza 54,PF,STATE,Uttar Pradesh,Shikohabad,26.998814,78.58165
320016,ALEP Ramp Plaza 77,PF,STATE,Uttar Pradesh,Etawah,26.966501,78.812958
320017,ALEP Ramp Plaza 92,PF,STATE,Uttar Pradesh,Saifai,27.015798,78.946526
320018,ALEP Ramp Plaza 108,PF,STATE,Uttar Pradesh,Etawah,26.949591,79.076293
320019,ALEP Ramp Plaza 116,PF,STATE,Uttar Pradesh,Etawah,26.913797,79.158391
320020,ALEP Ramp Plaza 154,PF,STATE,Uttar Pradesh,Saurikh,26.913619,79.160199
320021,ALEP Ramp Plaza 171,PF,STATE,Uttar Pradesh,Taki Gram,27.070904,79.653549
320022,ALEP Ramp Plaza 193,PF,STATE,Uttar Pradesh,Kannauj,26.98693,79.814441
320023,ALEP Ramp Plaza220,PF,STATE,Uttar Pradesh,Kanpur,26.912105,80.027101
320024,ALEP Ramp Plaza 238,PF,STATE,Uttar Pradesh,Unnao,26.926112,80.200743
320025,ALEP Main Plaza 290,PF,STATE,Uttar Pradesh,Lucknow,26.845635,80.710711
320028,Andiyari Toll Plaza,Conc.,NATIONAL,Uttar Pradesh,Prayagraj,25.612351,81.642036
320052,Raibha toll plaza,PF,NATIONAL,Uttar Pradesh,Agra,27.164087,77.815004
320053,Aaini Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bahraich,27.2970385,81.54163697
320054,Mavikala Toll Plaza,PF,NATIONAL,Uttar Pradesh,Mavikala,28.87763,77.247776
320055,Duhai Toll Plaza,PF,NATIONAL,Uttar Pradesh,Duahi,28.737468,77.477137
320056,Dasana Toll Plaza,PF,NATIONAL,Uttar Pradesh,Dasana,28.687737,77.535805
320057,Bilakbarpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bilakbarpur,28.520428,77.600397
320058,Fatehpur Rampur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Fatepur Ra,28.437802,77.588752
320059,Chhajarsi Toll Plaza,PF,NATIONAL,Uttar Pradesh,Pilkhua,28.7017268,77.6197457
320060,Badauri Toll Plaza,PF,NATIONAL,Uttar Pradesh,Fatehpur,26.065386,80.657641
320062,Lalanagar Toll Plaza,PF,NATIONAL,Uttar Pradesh,Sant Ravidas Nagar,25.266948,82.491513
320063,Katoghan Toll Plaza,PF,NATIONAL,Uttar Pradesh,Fatehpur,25.749487,81.170481
320064,Jindpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Raebareli,25.859513,80.684572
320065,Aihar Toll Plaza,PF,NATIONAL,Uttar Pradesh,Raebareli,26.198251,81.032982
320066,Gulalpurva Toll Plaza,PF,NATIONAL,Uttar Pradesh,Gulalpurva,27.8271,81.5265
320067,Babina Toll Plaza,TOT,NATIONAL,Uttar Pradesh,Jhansi,25.216966,78.464471
320068,Vighakhet Toll Plaza,TOT,NATIONAL,Uttar Pradesh,Lalitpur,24.789578,78.448855
320069,Dakhina Shekpur Toll Plaza,TOT,NATIONAL,Uttar Pradesh,Rae Bareli,26.5244139,81.0661465
320070,Bara Toll Plaza,PF,NATIONAL,Uttar Pradesh,Haidergarh,26.6294023,81.3329506
320071,Chamari Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jalaun,26.036608,79.577976
320072,Pidhi Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jaisinghpur,26.3486681,82.2470807
320073,Nuruddinpur toll plaza,PF,NATIONAL,Uttar Pradesh,Amethi,26.035992,81.43806
320074,Raksha Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jhansi,25.461841,78.451052
320075,Kunwarpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jaunpur,25.6727919,82.3158437
320076,Asroga Toll Plaza,PF,NATIONAL,Uttar Pradesh,Sultanpur,26.301062,81.9459196
320077,Kurana Toll Plaza,PF,NATIONAL,Uttar Pradesh,Hapur,28.6278,77.7849
320078,Sherpur Chamraha Toll Plaza,PF,NATIONAL,Uttar Pradesh,Ghorkhpur,26.821964,83.293971
320079,Sayyad Mazra Toll Plaza,PF,NATIONAL,Uttar Pradesh,Sayed Maz,30.00376,77.710907
320080,Sarsawa Toll Plaza,PF,NATIONAL,Uttar Pradesh,Sarsawa,30.04077778,77.3875
320081,Koyla TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Rampur,28.82978,79.096764
320082,Mungari Toll Plaza,PF,NATIONAL,Uttar Pradesh,Mungari,25.2987667,81.9478441
320083,Shahabpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bahraich Road,26.949445,81.256453
320084,Nainsar Toll Plaza,PF,NATIONAL,Uttar Pradesh,Pharenda,27.213537,83.252765
320085,Mohammad Ibrahimpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bilari,28.5802427,78.796195
320086,Sabli Toll Plaza,PF,NATIONAL,Uttar Pradesh,Puranpur,28.154095,80.100556
320087,Harro Toll Plaza near Ganne,PF,NATIONAL,Uttar Pradesh,Prayagraj,25.1154169,81.7543869
320089,Bharatkhund TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Varanasi,26.635829,82.126764
320090,Akshda TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Gorakhpur,26.7288131,83.2754187
320091,Belon TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Narora,28.1884316,78.3480532
320092,Hadwa TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Lucknow,26.137818,82.802275
320093,Amdi TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Lohra,26.369652,82.886172
320094,Aindhi TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Amethi,26.235591,81.609372
320095,Ramnagar Gansiyari Toll Plaza,PF,NATIONAL,Uttar Pradesh,Allahabad,25.726413,81.92581
320096,Dularpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bahraich,27.578462,81.633657
320097,Umapur TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Prayagraj,29.9105,76.50713
320098,Chhapar TOLL PLAZA,PF,NATIONAL,Uttar Pradesh,Muzaffarnagar,29.585833,77.778333
320099,Jiwana Toll plaza,PF,NATIONAL,Uttar Pradesh,Baghpat,29.165072,77.276193
320100,Dundahera Plaza DME Km-1990,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.635887,77.444447
320101,Dasna Plaza DME Km-2760,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.674961,77.495589
320102,Rasoolpur Sikrod DME Km-3134,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.704345,77.522078
320103,Bhojpur Plaza DME Km-4570,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.800192,77.619238
320104,DME Km-5200 Plaza,PF,NATIONAL,Uttar Pradesh,Meerut,28.823169,77.64859
320105,Partapur Plaza DME Km-5900,PF,NATIONAL,Uttar Pradesh,Meerut,28.90293,77.641772
320106,Noida Plaza DME Km-1400,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.634037,77.390182
320107,Mehrauli Plaza DME Km-2350,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.655347,77.474082
320108,Puraini Toll Plaza,PF,NATIONAL,Uttar Pradesh,Puraini,29.40749,78.446624
320109,Aaspur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Etah,27.48692,78.79217
320110,Badagaon Toll Plaza,PF,NATIONAL,Uttar Pradesh,Balrampur,27.505578,82.374824
320111,Gulhaura Toll Plaza,PF,NATIONAL,Uttar Pradesh,Siddharthnagar,27.443827,82.924607
320112,Kashi Plaza DME Km-5823,PF,NATIONAL,Uttar Pradesh,Meerut,28.896616,77.64537
320113,Itora Buzurg Toll Plaza,PF,NATIONAL,Uttar Pradesh,Raebareill,25.9996,81.285787
320114,Semra Toll Plaza,PF,NATIONAL,Uttar Pradesh,Maharajga,27.0665989,83.610558
320116,Shrishikalan Toll Plaza,PF,NATIONAL,Uttar Pradesh,Mahoba,25.434629,80.1279154
320130,Kaithi Toll Plaza,PF,NATIONAL,Uttar Pradesh,Varanasi,25.494937,83.147623
320131,Tarwa Deva Toll Plaza,PF,NATIONAL,Uttar Pradesh,Mainpuri,27.19587,79.36699
320132,ATRAILA SHIV GULAM Toll Plaza,PF,NATIONAL,Uttar Pradesh,Lalganj,24.960572,82.276151
320133,Lohari Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jhansi,25.343778,78.916861
320134,Belgada Toll Plaza,PF,NATIONAL,Uttar Pradesh,Gorakhpur,27.119186950745,82.896022751489
320135,Sarai Sundarpur Fee Plaza,Conc.,NATIONAL,Uttar Pradesh,Pillibhit,28.578965,79.862811
320136,Hitouta Toll Plaza,PF,NATIONAL,Uttar Pradesh,Khutar,28.264748,80.250888
320137,Baleni Fee Plaza,Conc.,NATIONAL,Uttar Pradesh,Baleni,28.959724,77.443155
340058,Kiratpur fee plaza,PF,NATIONAL,Uttar Pradesh,Aligarh,27.7918903914014,78.2865520412782
340063,Lebhera Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bareilly,28.4724919,79.5344793
350043,Baiti Kala Plaza,PF,NATIONAL,Uttar Pradesh,Sultanpur,26.054337,82.339392
520001,ALEP Ramp Plaza 269,PF,STATE,Uttar Pradesh,Sandila,26.9047203,80.48483
520002,ALEP Ramp Plaza 284,PF,STATE,Uttar Pradesh,Lucknow,26.8506024,80.6686972
520003,ALEP Ramp Plaza 204,PF,STATE,Uttar Pradesh,Kannauj,26.929426,79.88097
520004,ALEP Ramp Plaza 101,PF,STATE,Uttar Pradesh,Saifai,27.0033012,78.9769078
520005,Jewar Toll Plaza,BOT,STATE,Uttar Pradesh,Jewar,28.11465,77.575418
520006,Agra Toll Plaza,BOT,STATE,Uttar Pradesh,Agra,27.303578,78.003327
520007,Mathura Toll Plaza,BOT,STATE,Uttar Pradesh,Mathura,27.660315,77.733317
520008,Rehan Kalan Toll Plaza,Conc.,STATE,Uttar Pradesh,Agra,27.1888,78.00405
520009,Bajna Ramp Toll Plaza,BOT,STATE,Uttar Pradesh,Mathura,27.883269,77.666004
520010,Mahurakalan Toll Plaza,Conc.,STATE,Uttar Pradesh,Lucknow,26.71993,81.130183
520011,Gharkuiya Toll Plaza,Conc.,STATE,Uttar Pradesh,Barabanki,26.613176,81.395713
520012,Unchgaon Toll Plaza,Conc.,STATE,Uttar Pradesh,Raebareill,26.572702,81.558692
520013,Haliyapur Toll Plaza,Conc.,STATE,Uttar Pradesh,Sultanpur,26.512581,81.766916
520014,Kurebhar Toll Plaza,Conc.,STATE,Uttar Pradesh,Sultanpur,26.389542,82.126251
520015,Semri Toll Plaza,Conc.,STATE,Uttar Pradesh,Sultanpur,26.356825,82.260675
520016,Dostpur Toll Plaza,Conc.,STATE,Uttar Pradesh,Sultanpur,26.282603,82.474925
520017,Bhelara Toll Plaza,Conc.,STATE,Uttar Pradesh,Sultanpur,26.226938,82.670703
520018,Fulvariya Toll Plaza,Conc.,STATE,Uttar Pradesh,Azamgarh,26.159909,82.862836
520019,Sehda Toll Plaza,Conc.,STATE,Uttar Pradesh,Azamgarh,26.114701,83.134473
520020,Sathiyon Toll Plaza,Conc.,STATE,Uttar Pradesh,Azamgarh,26.043438,83.277038
520021,Raipur-Baghpur Toll Plaza,Conc.,STATE,Uttar Pradesh,Ghazipur,25.834083,83.564128
520022,Belsari Toll Plaza,Conc.,STATE,Uttar Pradesh,Ghazipur,25.637696,83.839836
520023,RTP36 Yamuna Toll Plaza,Conc.,STATE,Uttar Pradesh,Jewar,28.141426,77.574548
520024,Rohana Khurd Toll Plaza,Conc.,STATE,Uttar Pradesh,Muzaffarnagar,29.594939,77.687261
520025,Kolki Toll Plaza,Conc.,STATE,Uttar Pradesh,Saharanpur,29.938956,77.654644
520026,Fatehpur Toll Plaza,Conc.,STATE,Uttar Pradesh,Mirzapur,25.165278,83.035833
520027,Ahraurha TFCB-1A Toll Plaza,Conc.,STATE,Uttar Pradesh,Mirzapur,24.995278,83.019444
520028,Lodhi Toll Plaza,Conc.,STATE,Uttar Pradesh,Sonbhadra,24.628056,83.055833
520029,Maloghat Toll Plaza,Conc.,STATE,Uttar Pradesh,Sonbhadra,24.3325,83.067222
520030,ALEP Ramp Plaza 133,Conc.,STATE,Uttar Pradesh,Sahakar Gl,26.909319,79.331535
520031,Pratappur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Chunar,25.177356,82.97345
520032,Jorwara Toll Plaza,PF,NATIONAL,Uttar Pradesh,Jorwara,25.246369,81.2754626
520033,EPE Rasoolpur Plaza,TOT,NATIONAL,Uttar Pradesh,Ghaziabad,28.704323,77.522137
520034,Hauj Fee Plaza,PF,NATIONAL,Uttar Pradesh,Jaunpur,25.675856,82.724787
520035,Bamhori Kumari Toll Plaza,PF,NATIONAL,Uttar Pradesh,Mahoba,25.357245,79.427843
520036,Faridpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bareilly,28.234589,79.523939
520037,Gopalpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Gopalpur,25.166454,82.479512
520038,Basheerapur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Kannauj,27.073778,79.84339
520039,Mirzapur / Kyampur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Ghazipur,25.684947,83.547053
536051,Patnipratapur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Patni,29.530383,77.198676
536057,Maigalganj Toll Plaza,PF,NATIONAL,Uttar Pradesh,Maigalgan,27.739731,80.296011
536061,Mithegaon Toll Plaza,PF,NATIONAL,Uttar Pradesh,Ayodhya,26.663524,81.99332
536066,Jagaheri fee plaza,PF,NATIONAL,Uttar Pradesh,Muzaffarnagar,29.467707,77.611927
536068,Derhi Toll Plaza,PF,NATIONAL,Uttar Pradesh,Varanasi,25.518048,82.998103
536078,Akwabad Toll Plaza,PF,NATIONAL,Uttar Pradesh,Unnao,26.3395,80.7057
536080,Bhitaha Toll Plaza,PF,NATIONAL,Uttar Pradesh,Gorakhpur,26.5992,83.40222
536081,Amora Moiddinpur Kala  Toll Plaza,PF,NATIONAL,Uttar Pradesh,Azamgarh,25.98111111,83.05694444
536092,RTP11 Toll Plaza,BOT,STATE,Uttar Pradesh,Gautam Buddha Nagar,28.358774,77.540415
536180,RTP12 Toll Plaza,BOT,STATE,Uttar Pradesh,Gautam Buddha Nagar,28.346516,77.543489
536181,RTP15 Toll Plaza,BOT,STATE,Uttar Pradesh,Gautam Buddha Nagar,28.319421,77.552713
536182,RTP16 Toll Plaza,BOT,STATE,Uttar Pradesh,Gautam Buddha Nagar,28.321175,77.551394
536199,Shringveerpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Prayagraj,25.59654,81.642204
536216,Bhanera Toll Plaza,PF,NATIONAL,Uttar Pradesh,Meerut,29.545413,78.254333
536217,Chota Mawana Toll Plaza,PF,NATIONAL,Uttar Pradesh,Meerut,29.11587,77.875996
536394,ADA ALEP Juction Toll Plaza,PF,STATE,Uttar Pradesh,Agra,27.155875,78.112872
536414,Dohna toll plaza,Conc.,STATE,Uttar Pradesh,Bareilly,28.454429,79.437298
536415,Mundia Mukarrampur Toll Plaza,Conc.,STATE,Uttar Pradesh,Bareilly,28.858652,79.515355
536451,Dabhedi Toll Plaza,PF,NATIONAL,Uttar Pradesh,Nanauta,29.645928,77.432355
536472,Badagaom Toll Plaza,PF,NATIONAL,Uttar Pradesh,Baghpat,28.8693384680841,77.3239492629524
536484,Akhtiyari Kotila Toll Plaza,PF,NATIONAL,Uttar Pradesh,Pratapgarh,25.67127,81.560031
536492,Balleerpur Toll plaza,PF,NATIONAL,Uttar Pradesh,Hardoi,27.26340026,80.22575253
536497,Etaura Bujurg Toll Plaza,PF,NATIONAL,Uttar Pradesh,Raebarelli,26.0025,81.284911
536536,Jawr Toll Plaza,PF,NATIONAL,Uttar Pradesh,Aligarh,27.5998,77.9002
536551,Bautha Toll Plaza,PF,NATIONAL,Uttar Pradesh,Lakhimpur,27.9822418,80.6592929
536552,Mujhera Toll Plaza,PF,NATIONAL,Uttar Pradesh,Muzaffarnagar,29.30315,77.921105
536561,Kudaiya Toll Plaza,PF,NATIONAL,Uttar Pradesh,Shahjahanpur,27.816366,79.669052
536572,Chakia Toll Plaza,Conc.,STATE,Uttar Pradesh,Chakia,26.202417,82.94995
536578,BHAGWANPUR TOLL PLAZA,Conc.,STATE,Uttar Pradesh,GORAKHPUR,26.675732,83.286819
536579,SARYA TIWARI Km-09 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,GORAKHPUR,26.641548,83.262288
536580,HARNAHI Km-12 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,GORAKHPUR,26.618659,83.243311
536581,SIKARIGANJ Km-28 TOLL PLAZA,Concessio,STATE,Uttar Pradesh,GORAKHPUR,26.494112,83.203546
536582,BAHADURPUR Km-36 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,GORAKHPUR,26.26352,83.09096
536583,TENDUI KALAN Km-53 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,AMBEDKA,26.3502536617605,83.029528991546
536584,ATROULIA Km-62 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,Azamgarh,26.3167980939618,82.9638476846589
536585,KATKA Km-73 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,AMBEDKA,26.3039433075393,82.8536494511217
536586,CHAUDAH PRAS Km-82 TOLL PLAZA,Conc.,STATE,Uttar Pradesh,AMBEDKA,26.2641106593441,82.7860946818025
